"","Prot","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1211","RPL22",0.368238438109775,14.1801248976753,2.43006027200732,0.0206817505051349,0.0366122880563875,-5.03396814034926
"2240","CLU",-1.47990700535969,13.6597541586681,-2.42678069749023,0.0208403937018177,0.0368102234823116,-5.03678258987464
"392","DARS1",0.277861052005552,17.2519661682752,2.4295884274763,0.0207045070967731,0.0366250770699107,-5.05066320871563
"742","UAP1",-0.660360142127374,16.0861098552473,-2.44085982003458,0.0201670927153432,0.0358357231520567,-5.05167342521006
"1045","LSS",-0.53760463208432,15.2065371222287,-2.42567319196229,0.0208942171404561,0.0368364297101263,-5.05371744763356
"26","EEF2",0.184670619383407,21.0502546618448,2.42838109432491,0.0207628395172007,0.0367007313205091,-5.0539281727096
"124","PLS3",0.389609682476881,19.3917988791003,2.4391771933838,0.0202465031528168,0.0359226895668488,-5.05806951528244
"684","DYNC1LI1",0.473283676968473,15.7596145919944,2.41114881765899,0.0216119005775577,0.037917307709733,-5.05826577559927
"19","PKM",-0.190208606944075,22.1521563773049,-2.42551128457973,0.0209020962477307,0.0368364297101263,-5.06825374929652
"1777","EIF4G3",-0.656651130466909,14.1564823946252,-2.42147444596666,0.0210994233739816,0.0371564154711342,-5.07181257401443
"1876","AGK",0.638586370187566,14.5420584132982,2.40952726138981,0.0216934024786062,0.0380320022636085,-5.07428987127949
"1381","WASHC2A",1.13248186770196,15.5536838792348,2.41999613361384,0.021172109087891,0.0372565919621246,-5.08195098927144
"178","ATP2A2",-0.287901827464809,17.9953459268226,-2.4143211229107,0.0214532610175537,0.0376670063137689,-5.08889901437204
"2407","PNMA2",-0.54952449779544,14.0468740717115,-2.41740820005419,0.0212999019385891,0.0374535188450358,-5.09010748671811
"1551","PIP4K2C",0.908791007392349,14.3258728604439,2.4157683547465,0.0213812410516348,0.0375685293589827,-5.10190833516527
"1256","UBC",-1.06778668549091,14.6345584416285,-2.40140749210262,0.0221057363067924,0.0386973468533159,-5.10876143105257
"2463","RAP2B",-5.18921109628358,10.2147461332172,-2.40863724391651,0.0217382549075613,0.0380823217474217,-5.11562379837521
"1539","CYGB",-0.647346903617129,13.2910871244738,-2.37202001324075,0.0236583201999818,0.0412011218844588,-5.12430491637293
"1795","TAF15",0.59935290060347,12.6769228890269,2.36926868880304,0.0238086279254912,0.0414017290916727,-5.12813780429091
"1996","NOL6",0.387668608391707,15.2076411218453,2.38441657075372,0.0229917047739588,0.0401588443385148,-5.14583646472201
"616","PRPS1",-0.845028173437787,15.3825723413679,-2.39037086022211,0.0226776202776412,0.0396690123254288,-5.15352183904227
"2697","CTTNBP2NL",-0.491927975058829,13.969361632194,-2.37964552532489,0.0232462189936499,0.0405433316472089,-5.1566457772025
"35","HSP90B1",0.179846891904615,21.1681482324844,2.38403915558598,0.0230117456637943,0.0401640979091244,-5.15728240530968
"1423","FAM98B",-7.19835310331853,8.9137675151266,-2.38862794878189,0.0227691517112128,0.0397995995070718,-5.16126184628972
"1412","IVD",1.49342390366484,12.9044699528094,2.35467286131853,0.0246205909038655,0.0426250758820226,-5.16457712420438
"45","DPYSL2",-0.212843402151354,20.7993377209987,-2.3752041430966,0.0234854427407148,0.0409302838008909,-5.1706918977311
"1378","ETFB",0.604027037869596,13.0974344175149,2.352746281524,0.0247296199485939,0.0427510585328332,-5.17170567485347
"1289","LAMTOR1",0.972073694327625,14.4325677959073,2.36852937895182,0.023849164552087,0.0414416580794555,-5.18177315686659
"871","MGST3",0.38542097670796,15.0591789687823,2.35306734899456,0.0247114197825572,0.0427509375255098,-5.18657819925225
"2360","ACSS3",-0.401850989481536,15.6698422911454,-2.35700391112528,0.0244892542791016,0.0424912888816199,-5.18793117621835
"1309","COL5A2",0.431384244373241,15.8451516754622,2.37087342614535,0.0237208545325168,0.0412795387362912,-5.19664163859285
"10","CLTC",0.156388154777169,20.2901664579692,2.36421247248556,0.0240871142571341,0.0418243117955245,-5.19791515237385
"780","RAB5C",-0.234147650645612,17.1139395209461,-2.34391500436898,0.0252350162110006,0.0434336994347003,-5.19808046165259
"1540","CARHSP1",-0.419798393100055,13.2496209619877,-2.33303269581796,0.0258706341517318,0.0443335431175753,-5.200041640225
"1814","CLINT1",0.747358832396945,12.5118947137824,2.3326177274521,0.025895155816704,0.0443433387188003,-5.20280520556381
"1336","SRSF7",-0.277396495472837,15.7843982533516,-2.35560448105571,0.0245680249890391,0.0425653217664616,-5.20379707128712
"417","PDXK",-0.291311307037398,16.6868835907739,-2.3564529320288,0.0245202402815685,0.0425137695470137,-5.20391409606401
"1005","FARSA",-0.285646293898951,17.512407105409,-2.35194546446128,0.0247750683128529,0.0427982498767085,-5.21461455505957
"1402","TNPO2",0.28443216425716,16.6015193230037,2.34427747025383,0.0252140904315044,0.0434293829346146,-5.21782101714695
"1897","GLIPR2",-0.563332201043598,12.8320755339181,-2.33743734861044,0.0256116417432402,0.0439536035156917,-5.2236638388959
"720","MAT2A",0.248542950836308,16.6734253679269,2.34929978814096,0.0249257552357334,0.0429955602383755,-5.23359556269221
"32","COL1A2",-1.25984353438492,18.3425687730546,-2.35026831227517,0.0248704960382826,0.0429316468947807,-5.23466384234655
"2302","HIBCH",-1.61583107382068,10.8341393610221,-2.30843428404034,0.0273610235371419,0.046515712689676,-5.23645264209472
"561","PPP1CA",-0.268639326078274,16.3222283624561,-2.3428332061771,0.0252975637590844,0.0434989969574811,-5.23955461864684
"1395","TBCA",0.625019506045561,13.5522793025733,2.31385586643339,0.0270260339872953,0.046012554615193,-5.24048160298443
"562","LONP1",-0.516216191065571,16.2358536744978,-2.34502372274004,0.0251710574282069,0.0433869542512513,-5.24074253850111
"3094","EBNA1BP2",-0.429908571172688,13.7502678488713,-2.31667562900587,0.0268532732262392,0.0457514582857457,-5.24108896275338
"27","COL6A3",0.706203878012547,18.1789082034583,2.32234667006444,0.0265088363638994,0.0452955334391847,-5.24360103318462
"1756","H1-0",-0.462034235806689,14.2130451883053,-2.3033626580926,0.0276777757899839,0.0469526584984043,-5.25335861616142
"1048","SH3BGRL3",-1.02498786283706,15.1359496352484,-2.33839529742234,0.025555625981659,0.0438894144681369,-5.25403810233083
"315","HSPB1",-0.370765954776183,20.6693377404285,-2.34262101066085,0.0253098489506633,0.0434989969574811,-5.26106383217128
"1958","GSTM5",0.546727835047151,12.3722812012931,2.28828398095712,0.0286391449879376,0.0483400886768481,-5.26257884268976
"103","RPN1",0.208845130094489,19.4937093734696,2.33602336674258,0.0256945268272784,0.0440637776427073,-5.26258381111307
"530","SLC25A4",-0.339539102938498,17.3218466981858,-2.32813617254251,0.0261613255699762,0.0447341593139985,-5.26477424024449
"1205","FLOT2",-0.523928379649497,15.2991423425882,-2.32872904070281,0.0261259724437168,0.0447061270118173,-5.26833897923024
"938","ARFIP1",-1.61017907662667,16.7700914477468,-2.31881268393726,0.0267230052511536,0.0456044196272249,-5.2696452227506
"1161","MESD",0.593788997503102,14.7850500287551,2.31731757237365,0.0268140823194705,0.0457177195295093,-5.2735114937649
"758","MAP2K2",0.369099914175879,15.5309353944462,2.31162317814075,0.0271635368471172,0.04621328996068,-5.28635380866248
"3151","BST2",-0.818341990876344,11.624184914826,-2.27745812142921,0.0293478011372074,0.0494300822010964,-5.29618438697714
"471","HADHB",-0.403534803038284,17.7463317059148,-2.31872580369004,0.026728290044455,0.0456044196272249,-5.30363426315266
"1880","BST1",-0.676222378527638,14.9800449357886,-2.29695063326163,0.0280829744324626,0.047571590310163,-5.31101616624904
"1477","FAM160B1",-0.333278578292073,15.0125825435737,-2.30189970554798,0.0277697580399704,0.0470748306673257,-5.31904159891578
"1221","GSTT2B",0.502181864988964,14.7312787072229,2.2951812243138,0.0281957268659223,0.0477283014715326,-5.32012528447026
"494","PSMD11",0.239178270142677,17.7786687921055,2.30484503581466,0.0275848524823894,0.0468287128534731,-5.32113793279343
"190","INF2",-0.513549312751367,17.1475843515658,-2.28725691152719,0.028705708895525,0.0484177836735679,-5.33128714869748
"2777","CASP3",-5.2119652917635,10.6967241288138,-2.30628151878796,0.0274950745912869,0.0467099321947079,-5.33574921064456
"698","AK2",-0.487149627042034,16.8530446040106,-2.29189341149041,0.0284063204426705,0.0480502895292806,-5.34885201488679
"83","LMO7",-0.590157959838624,18.3448201489561,-2.29079768702886,0.0284768187681807,0.0481005291227579,-5.35319352685904
"1063","RBMX",-0.772021715573097,15.5540241543696,-2.27325986015157,0.0296268353364419,0.0498288714146434,-5.35353745569925
"8","SPTAN1",-0.139943346809973,20.2121733020627,-2.2826760944183,0.0290042886221657,0.0488864278563737,-5.35688306798875
"382","SEPTIN9",-0.222333716921648,17.9768235483448,-2.2911513684108,0.0284540458939655,0.0480965162852836,-5.36088112638971
"2402","GNL1",-4.64462472043285,9.53651294243116,-2.2742863915699,0.0295583882579149,0.0497492359116084,-5.38537059516403
